t x x_err y y_err mag mag_err
55788.3630993151 -4.016843071999201 0.2548586967371074 8.153661578683506 0.24392037722901344 16.91600799560547 0.010992070659995079
55830.39186643836 -4.225246900176491 0.20046677221335307 7.7856731546022875 0.19989961819318966 17.08566665649414 0.01987522281706333
55866.41652397258 -4.392357325876756 0.24003576225004733 7.362864323635419 0.23318930462123139 17.79389762878418 0.00540758715942502
56054.19817281421 -2.6881063629736937 0.31003539372014577 5.338095279629438 0.33021078388381697 18.300962448120117 0.01597263291478157
56194.909238387976 -2.341214337510562 0.2577786511869346 3.8114942905965195 0.25830523733344146 18.30637550354004 0.006012071389704943
56585.908989726 0.6497228831488264 0.23829518368774047 -0.7603719120910705 0.23861576640591717 18.313730239868164 0.006481705233454704
56956.16241438354 3.7324148183777157 0.21692522910835468 -5.286279185335155 0.21955448439410727 18.320491790771484 0.014741099439561367
57824.75693493147 9.47969663769621 0.2574843566367325 -14.039147330824767 0.256737596645586 18.330827713012695 0.007542159408330917
57999.876797945195 9.803485678662597 0.2714419936070524 -16.838657612583297 0.2429169406783566 18.326431274414062 0.027020400390028954
