hjd mag mag_err
2456081.89004 16.142 0.006
2456081.93803 16.142 0.007
2456082.6217 16.131 0.007
2456082.66085 16.157 0.009
2456082.71157 16.153 0.008
2456082.78286 16.136 0.008
2456082.82724 16.13 0.007
2456082.86424 16.15 0.008
2456082.90893 16.147 0.009
2456085.58502 16.135 0.006
2456085.63491 16.13 0.006
2456085.67117 16.138 0.006
2456085.71274 16.138 0.007
2456085.75802 16.137 0.006
2456085.7968 16.136 0.006
2456085.83566 16.137 0.007
2456085.87547 16.13 0.01
2456085.91582 16.121 0.007
2456086.5684 16.151 0.006
2456086.60881 16.121 0.006
2456086.65192 16.132 0.005
2456086.69089 16.143 0.005
2456086.75402 16.134 0.005
2456086.79231 16.145 0.005
2456086.8371 16.134 0.005
2456086.8842 16.136 0.006
2456086.92558 16.132 0.007
2456087.58787 16.118 0.004
2456087.72486 16.158 0.006
2456087.78124 16.139 0.005
2456087.83226 16.13 0.005
2456088.55775 16.14 0.007
2456088.59794 16.138 0.005
2456088.63632 16.136 0.005
2456088.6741 16.135 0.005
2456089.64018 16.157 0.004
2456089.67896 16.145 0.004
2456089.74009 16.147 0.005
2456089.79046 16.13 0.005
2456089.85159 16.131 0.005
2456089.92665 16.135 0.006
2456092.59629 16.156 0.005
2456092.63437 16.118 0.005
2456092.67471 16.134 0.005
2456092.80415 16.156 0.004
2456092.8737 16.125 0.006
2456093.54906 16.149 0.006
2456093.59063 16.141 0.005
2456093.62869 16.133 0.005
2456093.66668 16.137 0.006
2456093.72716 16.142 0.005
2456093.78912 16.136 0.005
2456093.82912 16.143 0.006
2456093.86768 16.129 0.006
2456094.60261 16.141 0.006
2456094.64011 16.14 0.006
2456094.6776 16.136 0.006
2456094.72743 16.142 0.006
2456094.77463 16.151 0.006
2456094.81366 16.13 0.005
2456094.8529 16.138 0.006
2456094.90286 16.125 0.007
2456096.60135 16.137 0.005
2456096.64694 16.158 0.005
2456096.68627 16.138 0.006
2456096.76089 16.147 0.006
2456096.80022 16.147 0.006
2456096.8411 16.134 0.006
2456096.88322 16.131 0.007
2456097.66528 16.138 0.005
2456097.72852 16.133 0.006
2456097.77687 16.144 0.006
2456097.81467 16.152 0.006
2456097.85232 16.139 0.006
2456097.89269 16.15 0.006
2456098.58147 16.142 0.006
2456098.62116 16.139 0.006
2456098.65875 16.145 0.006
2456098.71014 16.144 0.006
2456098.76041 16.143 0.005
2456098.80091 16.139 0.005
2456098.83965 16.136 0.006
2456098.87758 16.117 0.006
2456099.6282 16.142 0.006
2456099.83785 16.154 0.007
2456100.54093 16.145 0.007
2456100.59901 16.148 0.006
2456100.63632 16.135 0.005
2456100.68446 16.134 0.005
2456100.7355 16.144 0.005
2456100.77338 16.144 0.007
2456100.82379 16.148 0.006
2456100.86167 16.141 0.007
2456100.89971 16.154 0.007
2456101.53779 16.15 0.005
2456101.57558 16.136 0.006
2456101.61363 16.133 0.005
2456101.65318 16.145 0.005
2456101.70545 16.144 0.005
2456101.75327 16.134 0.005
2456101.79253 16.127 0.005
2456101.8359 16.132 0.006
2456102.50095 16.158 0.008
2456102.53991 16.153 0.006
2456102.58783 16.149 0.006
2456102.6355 16.152 0.005
2456102.67451 16.148 0.005
2456102.71505 16.139 0.005
2456102.75298 16.131 0.005
2456102.79309 16.152 0.005
2456102.83357 16.146 0.006
2456102.87261 16.14 0.006
2456103.51542 16.141 0.006
2456103.55474 16.142 0.005
2456103.59443 16.145 0.006
2456103.64528 16.147 0.005
2456103.6943 16.143 0.005
2456103.73516 16.141 0.005
2456103.80062 16.141 0.005
2456103.84883 16.142 0.006
2456104.5168 16.138 0.005
2456104.55469 16.151 0.005
2456104.59228 16.136 0.005
2456104.62831 16.137 0.005
2456104.67779 16.145 0.004
2456104.71984 16.148 0.005
2456104.75861 16.132 0.005
2456104.79824 16.147 0.005
2456104.84427 16.151 0.006
2456104.88376 16.145 0.006
2456105.51751 16.149 0.006
2456105.55546 16.148 0.007
2456105.60377 16.145 0.005
2456105.66721 16.126 0.005
2456105.70755 16.141 0.005
2456105.74718 16.145 0.006
2456106.56682 16.145 0.006
2456106.65101 16.149 0.006
2456108.51747 16.147 0.006
2456108.55618 16.155 0.006
2456108.60668 16.154 0.006
2456108.6477 16.142 0.005
2456108.70257 16.147 0.005
2456108.74046 16.142 0.005
2456108.78099 16.136 0.005
2456108.82298 16.131 0.006
2456108.86034 16.125 0.005
2456109.68043 16.134 0.007
2456109.71683 16.138 0.006
2456109.7547 16.141 0.006
2456109.79756 16.155 0.007
2456109.8377 16.144 0.007
2456113.53391 16.155 0.007
2456113.5762 16.141 0.006
2456113.61384 16.153 0.006
2456113.65501 16.143 0.006
2456113.69577 16.132 0.006
2456113.73469 16.135 0.006
2456113.77245 16.125 0.005
2456113.8103 16.139 0.006
2456113.84891 16.136 0.006
2456113.85986 16.139 0.008
2456114.5845 16.132 0.007
2456114.62053 16.146 0.006
2456114.66991 16.157 0.006
2456114.71831 16.136 0.005
2456114.75593 16.148 0.006
2456114.79497 16.149 0.006
2456114.83648 16.147 0.007
2456115.48172 16.143 0.006
2456115.52095 16.144 0.005
2456115.55824 16.148 0.005
2456115.60845 16.138 0.005
2456115.665 16.14 0.006
2456115.70889 16.147 0.006
2456115.77406 16.131 0.006
2456116.47984 16.138 0.005
2456116.52141 16.145 0.005
2456116.5615 16.134 0.005
2456116.60964 16.148 0.005
2456116.65784 16.146 0.005
2456116.69626 16.131 0.005
2456116.74352 16.145 0.005
2456116.78229 16.139 0.005
2456116.82276 16.133 0.005
2456117.50176 16.13 0.006
2456117.5392 16.154 0.006
2456117.57654 16.138 0.005
2456117.62839 16.144 0.005
2456117.67925 16.132 0.005
2456117.71808 16.134 0.005
2456117.75723 16.14 0.006
2456117.79473 16.15 0.006
2456117.83274 16.146 0.006
2456118.49179 16.148 0.006
2456118.53004 16.142 0.005
2456118.57033 16.144 0.005
2456118.62064 16.144 0.005
2456118.67627 16.135 0.005
2456118.71825 16.147 0.005
2456118.75703 16.146 0.005
2456118.79424 16.14 0.005
2456118.83191 16.13 0.005
2456119.48005 16.134 0.006
2456119.51926 16.159 0.006
2456119.55946 16.151 0.006
2456119.60677 16.13 0.005
2456119.65879 16.135 0.005
2456119.69755 16.138 0.005
2456119.72491 16.144 0.005
2456119.76446 16.148 0.005
2456119.80275 16.161 0.005
2456120.50816 16.143 0.006
2456120.54766 16.156 0.006
2456120.60265 16.13 0.005
2456120.66371 16.153 0.005
2456120.70293 16.149 0.005
2456120.74435 16.15 0.005
2456120.79006 16.141 0.005
2456120.82981 16.128 0.007
2456121.49999 16.134 0.005
2456121.53772 16.127 0.005
2456121.57529 16.136 0.004
2456121.64259 16.134 0.005
2456121.68064 16.135 0.004
2456121.70681 16.137 0.005
2456121.74489 16.134 0.005
2456121.78443 16.133 0.004
2456123.51264 16.151 0.007
2456123.55107 16.155 0.006
2456123.59817 16.146 0.005
2456123.6491 16.142 0.005
2456123.68863 16.121 0.005
2456123.72638 16.138 0.005
2456123.76761 16.146 0.006
2456123.8066 16.143 0.005
2456124.48557 16.16 0.006
2456124.52598 16.136 0.005
2456124.58527 16.143 0.005
2456124.65645 16.144 0.005
2456124.69708 16.14 0.005
2456124.7365 16.143 0.005
2456124.77783 16.14 0.006
2456124.81828 16.138 0.006
2456125.54 16.138 0.005
2456125.58995 16.141 0.005
2456125.65723 16.139 0.005
2456125.69986 16.136 0.005
2456125.7439 16.141 0.005
2456125.78576 16.14 0.005
2456125.82798 16.146 0.006
2456126.52874 16.135 0.006
2456126.57488 16.141 0.006
2456126.62073 16.138 0.005
2456126.69062 16.146 0.005
2456126.73551 16.132 0.005
2456127.47757 16.147 0.006
2456127.52049 16.14 0.005
2456127.56435 16.141 0.006
2456127.6574 16.143 0.005
2456127.75352 16.148 0.006
2456128.54072 16.145 0.005
2456128.58014 16.147 0.005
2456128.62905 16.145 0.005
2456128.67957 16.153 0.005
2456129.65883 16.14 0.004
2456130.71473 16.136 0.005
2456131.50428 16.128 0.005
2456131.55133 16.137 0.006
2456131.61689 16.13 0.004
2456131.66288 16.133 0.004
2456131.73133 16.14 0.005
2456131.78163 16.121 0.005
2456132.55356 16.134 0.006
2456132.63944 16.151 0.006
2456132.68714 16.132 0.006
2456132.76164 16.132 0.005
2456133.53749 16.125 0.007
2456133.58326 16.143 0.006
2456133.63949 16.136 0.006
2456133.69125 16.121 0.005
2456133.74048 16.141 0.006
2456134.5059 16.142 0.007
2456134.55068 16.146 0.006
2456134.59195 16.147 0.006
2456134.66023 16.138 0.006
2456134.71212 16.14 0.007
2456135.49018 16.145 0.006
2456135.53316 16.15 0.006
2456135.59245 16.138 0.006
2456135.65964 16.162 0.006
2456135.70866 16.136 0.005
2456135.75607 16.147 0.005
2456136.50273 16.138 0.008
2456136.7052 16.163 0.006
2456140.4933 16.132 0.008
2456140.53273 16.162 0.008
2456140.58328 16.141 0.007
2456140.63402 16.135 0.006
2456140.67321 16.138 0.007
2456140.71636 16.156 0.015
2456140.75613 16.13 0.009
2456141.48093 16.151 0.007
2456141.52013 16.118 0.006
2456141.55816 16.119 0.006
2456141.60862 16.139 0.006
2456141.65577 16.143 0.006
2456141.69485 16.139 0.006
2456141.73486 16.147 0.006
2456141.77315 16.143 0.007
2456142.53326 16.134 0.007
2456142.57575 16.142 0.007
2456142.68241 16.146 0.008
2456143.71058 16.149 0.007
2456147.50308 16.147 0.006
2456147.56355 16.14 0.005
2456147.60576 16.135 0.006
2456147.64705 16.144 0.006
2456147.70089 16.137 0.007
2456148.49507 16.151 0.005
2456148.53328 16.147 0.005
2456148.59327 16.132 0.005
2456148.63709 16.148 0.005
2456148.67899 16.148 0.005
2456149.55829 16.152 0.005
2456149.6036 16.156 0.005
2456150.48135 16.148 0.006
2456150.53431 16.142 0.006
2456150.58657 16.147 0.006
2456150.63684 16.146 0.005
2456150.67675 16.145 0.006
2456151.53816 16.155 0.006
2456151.57927 16.147 0.006
2456151.61968 16.139 0.006
2456151.65918 16.132 0.005
2456151.70058 16.146 0.006
2456151.73868 16.129 0.005
2456152.50987 16.159 0.005
2456152.54823 16.138 0.005
2456152.60234 16.142 0.005
2456152.65284 16.144 0.004
2456153.69167 16.158 0.006
2456154.49845 16.144 0.005
2456154.53845 16.144 0.005
2456154.60772 16.138 0.005
2456154.69115 16.136 0.006
2456157.646 16.144 0.006
2456157.68935 16.143 0.006
2456158.48623 16.155 0.005
2456158.53666 16.152 0.005
2456158.62896 16.139 0.005
2456158.6684 16.134 0.005
2456158.70786 16.141 0.005
2456159.49371 16.137 0.006
2456159.54839 16.15 0.006
2456159.58961 16.13 0.006
2456159.66067 16.146 0.006
2456159.71149 16.155 0.007
2456160.51748 16.156 0.005
2456160.58927 16.144 0.005
2456160.63081 16.136 0.005
2456160.67092 16.132 0.005
2456160.72379 16.152 0.005
2456161.51332 16.148 0.006
2456161.55476 16.149 0.006
2456161.60544 16.145 0.006
2456161.67794 16.143 0.006
2456164.49075 16.156 0.006
2456164.55373 16.139 0.006
2456164.64954 16.145 0.006
2456164.703 16.167 0.011
2456166.53403 16.149 0.007
2456166.61093 16.147 0.005
2456166.68598 16.159 0.007
2456167.52559 16.143 0.006
2456167.57518 16.134 0.007
2456167.66737 16.139 0.009
2456168.52259 16.159 0.005
2456168.57833 16.149 0.005
2456168.64871 16.143 0.005
2456168.68838 16.153 0.005
2456169.52929 16.145 0.006
2456169.57969 16.156 0.005
2456169.62014 16.157 0.006
2456169.65999 16.151 0.006
2456169.69776 16.138 0.007
2456171.5335 16.163 0.005
2456171.58254 16.151 0.005
2456171.6242 16.151 0.006
2456171.67127 16.136 0.006
2456172.49244 16.157 0.004
2456172.54376 16.147 0.005
2456172.59279 16.145 0.005
2456172.6327 16.146 0.005
2456172.67471 16.147 0.006
2456174.59847 16.155 0.006
2456174.63234 16.132 0.007
2456175.49558 16.139 0.005
2456175.54393 16.142 0.006
2456175.58221 16.157 0.005
2456175.62055 16.144 0.006
2456175.66705 16.161 0.006
2456179.49837 16.14 0.006
2456179.55727 16.134 0.006
2456179.59902 16.155 0.007
2456179.63986 16.147 0.006
2456179.67434 16.145 0.007
2456180.51995 16.138 0.006
2456180.57373 16.141 0.006
2456180.61462 16.139 0.006
2456180.65143 16.153 0.007
2456181.47991 16.135 0.006
2456181.53443 16.137 0.005
2456181.57287 16.15 0.005
2456181.61527 16.148 0.005
2456182.48101 16.144 0.006
2456182.58416 16.142 0.005
2456182.62876 16.153 0.006
2456182.66356 16.147 0.006
2456183.51771 16.13 0.004
2456183.56856 16.154 0.005
2456183.6189 16.153 0.005
2456184.49837 16.135 0.005
2456184.57258 16.153 0.005
2456184.61986 16.15 0.005
2456185.4827 16.139 0.005
2456185.54028 16.141 0.005
2456185.58075 16.145 0.005
2456185.62701 16.143 0.005
2456186.50521 16.143 0.006
2456186.56224 16.135 0.006
2456186.60793 16.149 0.006
2456190.50223 16.147 0.006
2456190.55913 16.136 0.005
2456190.59962 16.136 0.005
2456191.49916 16.144 0.006
2456191.55494 16.151 0.006
2456191.59764 16.145 0.006
2456191.64089 16.142 0.005
2456195.51624 16.16 0.005
2456195.55689 16.129 0.005
2456195.59555 16.162 0.006
2456195.63342 16.151 0.006
2456196.51533 16.148 0.006
2456196.5539 16.142 0.006
2456196.59325 16.125 0.006
2456196.63047 16.123 0.007
2456197.51701 16.144 0.006
2456197.55566 16.144 0.006
2456197.59642 16.139 0.007
2456198.56203 16.142 0.006
2456199.52608 16.139 0.007
2456200.59545 16.142 0.008
2456200.6186 16.156 0.008
2456201.54294 16.131 0.007
2456202.57519 16.147 0.007
2456203.51478 16.162 0.007
2456203.56556 16.158 0.007
2456203.60617 16.125 0.009
2456204.51904 16.135 0.005
2456204.55767 16.156 0.006
2456204.59549 16.147 0.006
2456205.49897 16.148 0.006
2456205.54191 16.145 0.005
2456205.57994 16.141 0.005
2456208.51158 16.121 0.006
2456209.57537 16.146 0.007
2456210.51291 16.144 0.006
2456210.55106 16.149 0.006
2456210.5902 16.151 0.006
2456211.51442 16.148 0.005
2456211.5567 16.134 0.005
2456211.59512 16.14 0.006
2456212.51382 16.138 0.005
2456212.55268 16.142 0.005
2456212.5865 16.142 0.006
2456213.52082 16.155 0.006
2456213.55861 16.151 0.007
2456214.50438 16.142 0.005
2456214.51267 16.131 0.005
2456214.55401 16.136 0.006
2456214.57898 16.14 0.006
2456215.52945 16.145 0.008
2456216.49231 16.16 0.006
2456216.52465 16.17 0.006
2456216.56351 16.129 0.005
2456217.49222 16.141 0.005
2456217.51922 16.14 0.005
2456217.55731 16.155 0.005
2456218.48918 16.155 0.008
2456218.49418 16.156 0.006
2456218.53258 16.153 0.007
2456218.57077 16.144 0.007
2456219.49406 16.142 0.007
2456219.52699 16.137 0.005
2456219.56566 16.136 0.007
2456221.52275 16.145 0.009
2456221.54994 16.151 0.01
2456223.50705 16.13 0.007
2456223.58063 16.175 0.007
2456225.55066 16.142 0.009
2456226.53151 16.158 0.008
2456227.51351 16.151 0.006
2456231.51695 16.147 0.007
2456232.52417 16.161 0.007
2456233.51423 16.142 0.007
2456233.53458 16.15 0.007
2456238.50076 16.144 0.011
2456238.53246 16.128 0.007
2456239.50311 16.145 0.011
2456239.52597 16.152 0.007
2456241.5056 16.137 0.013
2456242.5062 16.144 0.009
2456329.8774 16.173 0.007
2456330.88234 16.173 0.006
2456331.8859 16.155 0.01
2456334.87499 16.165 0.005
2456335.85484 16.152 0.005
2456337.85527 16.165 0.005
2456337.86638 16.154 0.006
2456337.88831 16.163 0.005
2456338.84491 16.142 0.005
2456338.87755 16.162 0.005
2456338.88849 16.156 0.005
2456339.87122 16.158 0.005
2456340.85104 16.153 0.005
2456340.88138 16.157 0.005
2456341.88791 16.151 0.005
2456341.88977 16.154 0.006
2456343.84332 16.152 0.006
2456343.88907 16.167 0.006
2456344.82289 16.152 0.004
2456344.84475 16.151 0.005
2456344.8852 16.152 0.005
2456344.89498 16.161 0.005
2456345.82702 16.168 0.004
2456345.8621 16.153 0.005
2456345.88993 16.168 0.005
2456347.82119 16.146 0.005
2456347.82538 16.15 0.005
2456347.86532 16.152 0.005
2456347.90231 16.147 0.005
2456348.81689 16.153 0.005
2456348.84818 16.15 0.005
2456348.88764 16.155 0.005
2456348.89258 16.141 0.005
2456349.82557 16.131 0.005
2456349.86361 16.141 0.006
2456349.90314 16.146 0.007
2456350.81685 16.143 0.005
2456350.84782 16.163 0.006
2456350.85915 16.135 0.005
2456350.89185 16.161 0.004
2456350.89661 16.166 0.006
2456351.81473 16.156 0.006
2456351.85104 16.161 0.006
2456351.86113 16.159 0.005
2456351.89449 16.164 0.005
2456351.90278 16.154 0.006
2456352.81386 16.177 0.005
2456352.82947 16.16 0.005
2456352.85074 16.157 0.005
2456352.86051 16.153 0.005
2456352.87497 16.159 0.004
2456352.8893 16.159 0.004
2456352.89396 16.159 0.005
2456352.90345 16.173 0.006
2456353.79461 16.155 0.005
2456353.81839 16.144 0.004
2456353.8258 16.157 0.005
2456353.83562 16.154 0.005
2456353.85041 16.153 0.005
2456353.87522 16.168 0.004
2456353.88261 16.165 0.005
2456353.89208 16.158 0.004
2456353.90616 16.147 0.005
2456354.77387 16.142 0.006
2456354.83678 16.162 0.004
2456354.85101 16.177 0.005
2456354.85577 16.153 0.005
2456354.86688 16.172 0.004
2456354.86868 16.15 0.004
2456354.88249 16.181 0.003
2456354.89643 16.136 0.003
2456354.90027 16.151 0.003
2456355.82006 16.144 0.004
2456355.90135 16.156 0.007
2456355.90406 16.152 0.003
2456358.82389 16.15 0.005
2456358.85991 16.163 0.005
2456359.89559 16.155 0.005
2456360.78937 16.133 0.002
2456360.79035 16.155 0.002
2456360.79117 16.13 0.002
2456360.8204 16.154 0.005
2456360.86787 16.152 0.005
2456361.80545 16.159 0.005
2456361.8433 16.156 0.005
2456361.88425 16.147 0.005
2456362.78601 16.146 0.003
2456362.81634 16.16 0.005
2456362.86736 16.155 0.005
2456362.87994 16.141 0.005
2456363.79571 16.157 0.005
2456363.8386 16.144 0.005
2456363.8954 16.16 0.005
2456367.85611 16.154 0.004
2456367.8945 16.143 0.004
2456368.79241 16.154 0.005
2456368.84568 16.152 0.005
2456368.88543 16.158 0.005
2456369.77219 16.166 0.005
2456369.81253 16.151 0.005
2456369.8644 16.154 0.005
2456369.91078 16.159 0.005
2456370.79321 16.156 0.005
2456370.84243 16.168 0.005
2456370.88522 16.154 0.005
2456371.76734 16.157 0.005
2456371.80675 16.165 0.005
2456371.85548 16.145 0.004
2456371.89777 16.149 0.004
2456372.76023 16.13 0.005
2456372.80902 16.169 0.005
2456372.84824 16.171 0.005
2456372.8913 16.148 0.005
2456373.76865 16.15 0.006
2456373.82283 16.15 0.005
2456373.86229 16.148 0.005
2456373.90188 16.147 0.005
2456374.7677 16.131 0.006
2456374.81722 16.143 0.005
2456374.85761 16.15 0.005
2456374.89844 16.144 0.005
2456375.76536 16.145 0.005
2456375.81422 16.145 0.005
2456375.83246 16.149 0.005
2456375.87241 16.156 0.005
2456375.91321 16.156 0.005
2456376.77616 16.157 0.005
2456376.82852 16.164 0.005
2456376.86769 16.145 0.005
2456376.91011 16.15 0.005
2456377.7907 16.161 0.005
2456377.84043 16.144 0.004
2456377.88125 16.154 0.004
2456378.74784 16.158 0.006
2456378.78698 16.144 0.005
2456378.8357 16.153 0.005
2456378.87703 16.154 0.004
2456378.91668 16.146 0.005
2456379.77162 16.145 0.005
2456379.82079 16.142 0.005
2456379.8603 16.162 0.005
2456379.90614 16.155 0.005
2456380.76129 16.171 0.005
2456380.79971 16.147 0.005
2456380.82267 16.152 0.005
2456380.86293 16.143 0.005
2456380.91003 16.163 0.005
2456381.76356 16.141 0.005
2456381.81804 16.147 0.005
2456381.85682 16.152 0.004
2456381.89673 16.152 0.005
2456382.76336 16.136 0.008
2456382.80176 16.158 0.006
2456382.84093 16.127 0.005
2456382.88162 16.149 0.006
2456386.75647 16.15 0.006
2456386.80745 16.149 0.005
2456386.85345 16.139 0.005
2456386.90496 16.152 0.006
2456387.72725 16.153 0.006
2456387.76939 16.145 0.005
2456387.81372 16.141 0.005
2456387.85267 16.147 0.005
2456387.89446 16.141 0.005
2456388.72933 16.143 0.005
2456388.79181 16.15 0.005
2456388.83096 16.153 0.005
2456388.90444 16.161 0.005
2456389.71209 16.136 0.006
2456389.76863 16.146 0.005
2456389.80984 16.157 0.005
2456389.84831 16.169 0.005
2456389.88786 16.133 0.005
2456390.71262 16.16 0.005
2456390.75272 16.141 0.005
2456390.79453 16.148 0.005
2456390.83898 16.143 0.005
2456390.88388 16.142 0.005
2456390.92444 16.152 0.006
2456391.72905 16.136 0.006
2456391.78005 16.157 0.006
2456391.81996 16.148 0.006
2456391.87285 16.145 0.006
2456393.70406 16.151 0.006
2456393.7397 16.141 0.005
2456393.79231 16.158 0.006
2456393.84504 16.133 0.005
2456393.8849 16.158 0.006
2456394.70433 16.14 0.007
2456394.74676 16.146 0.006
2456394.80812 16.162 0.005
2456394.84676 16.164 0.006
2456395.71176 16.154 0.006
2456395.76026 16.152 0.005
2456395.80989 16.147 0.005
2456395.84841 16.155 0.005
2456395.88968 16.148 0.004
2456396.69731 16.152 0.005
2456396.74433 16.156 0.005
2456396.78228 16.164 0.004
2456396.83418 16.152 0.004
2456396.87574 16.158 0.004
2456396.91683 16.151 0.005
2456397.71041 16.148 0.005
2456397.76111 16.162 0.005
2456397.80813 16.159 0.005
2456397.84792 16.17 0.005
2456397.88648 16.144 0.004
2456397.9253 16.148 0.005
2456398.71712 16.158 0.005
2456398.76801 16.153 0.005
2456398.81751 16.15 0.005
2456398.85718 16.149 0.005
2456398.89846 16.144 0.005
2456399.68474 16.143 0.006
2456399.72364 16.163 0.005
2456399.76177 16.148 0.005
2456399.8197 16.147 0.005
2456399.85803 16.138 0.005
2456400.68039 16.163 0.006
2456400.72905 16.164 0.005
2456400.79364 16.148 0.005
2456400.84952 16.155 0.005
2456400.89747 16.162 0.005
2456401.6952 16.155 0.006
2456401.74238 16.151 0.005
2456401.78397 16.153 0.005
2456401.83128 16.152 0.005
2456401.87299 16.152 0.005
2456401.91131 16.151 0.005
2456402.70459 16.157 0.005
2456402.74246 16.162 0.006
2456402.78962 16.161 0.005
2456402.83833 16.158 0.006
2456402.87837 16.162 0.005
2456402.91786 16.146 0.007
2456403.708 16.15 0.005
2456403.74558 16.16 0.005
2456403.78488 16.152 0.004
2456403.83182 16.158 0.005
2456403.87173 16.169 0.005
2456403.92844 16.153 0.005
2456404.72765 16.138 0.005
2456404.76709 16.145 0.005
2456404.81632 16.146 0.004
2456404.85546 16.166 0.005
2456404.9043 16.168 0.005
2456405.81678 16.17 0.006
2456405.85929 16.146 0.004
2456405.90137 16.143 0.004
2456406.75587 16.143 0.007
2456406.81916 16.141 0.007
2456406.87442 16.151 0.006
2456406.92119 16.159 0.005
2456407.69893 16.161 0.006
2456407.73672 16.154 0.006
2456407.77493 16.14 0.005
2456407.81439 16.164 0.006
2456407.86429 16.144 0.005
2456407.91249 16.148 0.006
2456408.72669 16.17 0.011
2456408.76757 16.16 0.007
2456408.80743 16.156 0.006
2456409.7826 16.132 0.007
2456409.8264 16.156 0.007
2456409.88219 16.158 0.007
2456409.92032 16.17 0.006
2456415.70562 16.176 0.007
2456415.76065 16.154 0.006
2456415.80127 16.17 0.007
2456415.84467 16.152 0.006
2456415.90258 16.161 0.005
2456416.6429 16.135 0.006
2456416.68766 16.168 0.006
2456416.75091 16.154 0.005
2456416.78909 16.163 0.005
2456416.83941 16.147 0.005
2456416.90456 16.155 0.005
2456417.67585 16.171 0.006
2456417.71333 16.161 0.006
2456417.75154 16.149 0.005
2456417.79841 16.144 0.005
2456417.83922 16.168 0.005
2456417.88719 16.142 0.005
2456417.9266 16.167 0.005
2456418.64961 16.162 0.006
2456418.68722 16.148 0.005
2456418.7247 16.157 0.005
2456418.76222 16.144 0.005
2456418.80023 16.155 0.005
2456418.85134 16.152 0.004
2456418.89875 16.142 0.005
2456418.93714 16.16 0.006
2456419.69828 16.148 0.005
2456419.7364 16.137 0.005
2456419.77508 16.137 0.006
2456419.8257 16.137 0.005
2456419.86499 16.153 0.005
2456419.91218 16.152 0.005
2456420.64039 16.165 0.005
2456420.67822 16.157 0.005
2456420.7161 16.148 0.005
2456420.75189 16.155 0.004
2456420.81029 16.156 0.004
2456420.85019 16.149 0.004
2456420.89881 16.155 0.004
2456420.93807 16.171 0.007
2456421.81956 16.143 0.005
2456421.87914 16.147 0.005
2456421.93211 16.151 0.006
2456422.72407 16.176 0.005
2456422.7618 16.152 0.005
2456422.83435 16.158 0.007
2456422.93268 16.154 0.008
2456423.68152 16.168 0.005
2456423.73884 16.149 0.006
2456423.80084 16.153 0.005
2456423.84143 16.143 0.005
2456423.88006 16.143 0.005
2456423.91842 16.139 0.005
2456424.64102 16.143 0.005
2456424.68156 16.154 0.005
2456424.73142 16.165 0.005
2456424.7904 16.154 0.005
2456424.83484 16.159 0.005
2456424.87636 16.165 0.004
2456424.93223 16.156 0.005
2456426.63931 16.147 0.005
2456426.67999 16.163 0.005
2456426.77519 16.154 0.005
2456426.8385 16.131 0.005
2456426.8796 16.14 0.005
2456426.92035 16.15 0.005
2456427.88947 16.157 0.005
2456428.63081 16.164 0.006
2456428.67408 16.149 0.006
2456428.72151 16.145 0.005
2456428.77259 16.152 0.005
2456428.8262 16.156 0.006
2456428.86917 16.152 0.005
2456428.90967 16.152 0.006
2456429.62307 16.161 0.005
2456431.61242 16.156 0.007
2456431.66993 16.151 0.006
2456431.71962 16.165 0.006
2456431.77079 16.155 0.005
2456431.81424 16.155 0.005
2456431.8546 16.151 0.005
2456431.8952 16.146 0.005
2456431.93632 16.176 0.007
2456432.65123 16.136 0.006
2456432.69467 16.153 0.005
2456432.74485 16.145 0.006
2456432.79529 16.157 0.006
2456432.8359 16.161 0.006
2456432.8764 16.169 0.006
2456432.91695 16.157 0.005
2456433.60197 16.141 0.007
2456433.64053 16.159 0.006
2456433.68135 16.167 0.006
2456433.73099 16.173 0.006
2456433.78238 16.163 0.006
2456433.83397 16.164 0.005
2456434.60185 16.14 0.008
2456434.64062 16.15 0.007
2456434.68103 16.149 0.006
2456434.73211 16.152 0.006
2456434.78298 16.155 0.005
2456434.82524 16.151 0.006
2456434.86542 16.145 0.005
2456434.91438 16.157 0.005
2456435.62917 16.155 0.006
2456435.67121 16.146 0.005
2456435.71344 16.143 0.005
2456435.77328 16.149 0.005
2456435.81569 16.151 0.005
2456435.85913 16.152 0.005
2456435.90238 16.134 0.005
2456435.94251 16.153 0.006
2456436.61524 16.14 0.006
2456436.65811 16.154 0.006
2456436.70015 16.153 0.005
2456436.75241 16.152 0.005
2456436.80621 16.155 0.005
2456436.8476 16.137 0.005
2456436.88939 16.141 0.005
2456436.93135 16.148 0.006
2456437.72181 16.161 0.009
2456437.74711 16.167 0.007
2456437.82599 16.152 0.007
2456437.86178 16.146 0.007
2456437.90372 16.148 0.008
2456437.94423 16.169 0.009
2456441.6363 16.16 0.009
2456441.65436 16.162 0.009
2456441.69283 16.147 0.007
2456441.76314 16.158 0.006
2456441.81658 16.147 0.006
2456441.85906 16.157 0.007
2456441.9015 16.17 0.007
2456441.9462 16.174 0.009
2456442.59746 16.152 0.006
2456442.63765 16.139 0.005
2456442.67769 16.151 0.005
2456442.72734 16.148 0.005
2456442.78146 16.145 0.005
2456442.82207 16.14 0.005
2456442.86178 16.15 0.005
2456442.90163 16.16 0.006
2456442.94172 16.163 0.007
2456443.65985 16.158 0.006
2456443.73314 16.161 0.007
2456443.79827 16.152 0.007
2456444.65131 16.148 0.009
2456444.73423 16.172 0.006
2456444.80056 16.164 0.005
2456444.84164 16.134 0.005
2456444.88167 16.138 0.006
2456444.93248 16.152 0.006
2456445.6123 16.158 0.006
