hjd mag mag_err
2453886.07573 18.26722637048946 0.0826
2453887.17249 18.171626370489463 0.0234
2453887.2085 18.269226370489463 0.0448
2453887.24435 18.13282637048946 0.0336
2453887.28003 18.12192637048946 0.0626
2453887.8965 18.18922637048946 0.0524
2453887.93316 18.12862637048946 0.0382
2453887.97241 18.13662637048946 0.0388
2453888.0086 18.15282637048946 0.0675
2453888.04588 18.18052637048946 0.0691
2453888.08275 18.19932637048946 0.0525
2453888.12156 18.09662637048946 0.0495
2453888.16043 18.16932637048946 0.0428
2453888.19785 18.10452637048946 0.0945
2453888.23428 18.13532637048946 0.0663
2453888.27062 18.149126370489462 0.0502
2453889.00547 18.28232637048946 0.0947
2453889.05396 18.23572637048946 0.0381
2453891.85436 18.14542637048946 0.0766
2453891.89598 18.15802637048946 0.0383
2453891.93395 18.15732637048946 0.0387
2453891.97558 18.14812637048946 0.0311
2453892.01121 18.162826370489462 0.0493
2453892.04944 18.15032637048946 0.0363
2453892.0852 18.22672637048946 0.0274
2453892.12471 18.15422637048946 0.0277
2453892.27524 18.21922637048946 0.0476
2453892.91117 18.06982637048946 0.1546
2453892.92696 18.186826370489463 0.1435
2453893.02862 18.08742637048946 0.0949
2453893.06081 18.17102637048946 0.0518
2453893.13012 18.083226370489463 0.0714
2453893.16119 18.14182637048946 0.0409
2453893.19819 18.268126370489462 0.1837
2453893.22908 18.02292637048946 0.0615
2453893.26028 18.12682637048946 0.0499
2453893.29191 18.17852637048946 0.0719
2453893.8338 18.054826370489458 0.103
2453893.86655 18.18982637048946 0.0482
2453893.89869 18.14382637048946 0.0433
2453893.93616 18.10112637048946 0.0674
2453893.97318 18.11972637048946 0.0505
2453894.01747 18.069926370489462 0.0641
2453894.05463 18.208226370489463 0.0807
2453894.09534 18.13342637048946 0.0384
2453894.13497 18.11692637048946 0.0654
2453894.17778 18.21662637048946 0.0395
2453894.21473 18.16372637048946 0.0436
2453894.25034 18.13162637048946 0.0595
2453894.28782 18.223826370489462 0.0428
2453894.83832 18.03772637048946 0.0727
2453894.88075 18.16632637048946 0.061
2453894.91914 18.197526370489463 0.0409
2453894.95689 18.12262637048946 0.0365
2453894.99818 18.15142637048946 0.0366
2453895.04472 18.08392637048946 0.0309
2453895.08585 18.15732637048946 0.0282
2453895.12647 18.196026370489463 0.0276
2453895.16319 18.25662637048946 0.0366
2453895.20339 18.15032637048946 0.0383
2453895.24202 18.03862637048946 0.0351
2453895.27953 18.06622637048946 0.0689
2453896.03668 18.390226370489458 0.1492
2453896.07385 18.22742637048946 0.0711
2453902.93265 18.17342637048946 0.0807
2453902.97009 18.14792637048946 0.0355
2453903.07734 18.09472637048946 0.0558
2453903.21411 18.09032637048946 0.0441
2453903.25168 18.07702637048946 0.0388
2453903.86 18.22952637048946 0.0559
2453903.89785 18.50642637048946 0.2619
2453903.96221 18.01832637048946 0.1213
2453904.00044 18.17222637048946 0.0317
2453904.04719 18.06092637048946 0.0478
2453905.18434 18.115526370489462 0.0387
2453905.22836 18.07902637048946 0.0435
2453905.84833 18.08672637048946 0.0459
2453905.89185 18.171826370489462 0.0514
2453905.92866 18.13482637048946 0.0569
2453905.96577 18.117226370489462 0.0499
2453906.00261 18.09012637048946 0.0544
2453906.0393 18.19912637048946 0.0603
2453906.0764 18.16212637048946 0.0355
2453906.11732 18.11392637048946 0.067
2453906.153 18.14102637048946 0.0736
2453906.19008 18.12842637048946 0.0426
2453906.22952 18.16992637048946 0.0492
2453906.2659 18.14112637048946 0.0405
2453907.15691 18.24252637048946 0.0648
2453907.19273 18.13122637048946 0.043
2453907.87106 18.12742637048946 0.0568
2453907.92109 18.141626370489462 0.0449
2453907.96346 18.14152637048946 0.0329
2453907.99957 18.184026370489462 0.0398
2453908.03579 18.224126370489458 0.0383
2453908.07342 18.168826370489462 0.0319
2453908.11824 18.208226370489463 0.0261
2453908.15884 18.26432637048946 0.04
2453908.19947 18.130926370489462 0.0538
2453909.99281 18.13862637048946 0.0724
2453910.03973 18.15992637048946 0.0315
2453910.08059 18.10642637048946 0.1357
2453910.81507 18.13342637048946 0.0386
2453910.85197 18.117226370489462 0.0458
2453910.88845 18.10422637048946 0.0527
2453910.92443 18.12102637048946 0.0842
2453910.96047 18.05312637048946 0.076
2453910.99643 18.16892637048946 0.0928
2453911.0333 18.15222637048946 0.0369
2453911.10916 18.20742637048946 0.0304
2453911.14512 18.12632637048946 0.0717
2453911.18106 18.13032637048946 0.0552
2453911.21708 18.118826370489458 0.0424
2453911.25296 18.15762637048946 0.0525
2453911.81629 18.17232637048946 0.0393
2453911.85239 18.17882637048946 0.0405
2453911.88852 18.16832637048946 0.0409
2453911.92463 18.08712637048946 0.0587
2453911.96071 18.07542637048946 0.0599
2453911.99677 18.17742637048946 0.0505
2453912.03293 18.139926370489462 0.0534
2453912.07294 18.13882637048946 0.0837
2453912.10904 18.12662637048946 0.0614
2453912.14508 18.15172637048946 0.0782
2453912.18131 18.12672637048946 0.0757
2453912.21731 18.12052637048946 0.0931
2453912.2533 18.15272637048946 0.0656
2453912.78684 18.19932637048946 0.083
2453912.82287 18.15452637048946 0.0376
2453912.85894 18.14392637048946 0.0555
2453912.89502 18.149126370489462 0.083
2453912.93138 18.05442637048946 0.0545
2453912.96814 18.116826370489463 0.0404
2453913.00495 18.14202637048946 0.0697
2453913.04309 18.09902637048946 0.0473
2453913.0826 18.16422637048946 0.0448
2453913.11941 18.15332637048946 0.0522
2453913.15624 18.17922637048946 0.0918
2453913.19332 18.15752637048946 0.1157
2453913.23094 18.23032637048946 0.0364
2453913.78553 18.27782637048946 0.0837
2453913.82226 18.144226370489463 0.0544
2453913.85904 18.13452637048946 0.0568
2453913.89568 18.106126370489463 0.0602
2453913.93236 18.15922637048946 0.0494
2453913.96932 18.156926370489458 0.0516
2453914.00603 18.22272637048946 0.0506
2453914.04414 18.15072637048946 0.0378
2453914.08354 18.132026370489463 0.0309
2453914.12028 18.194526370489463 0.0447
2453914.15626 18.14342637048946 0.0526
2453914.19227 18.22782637048946 0.0438
2453914.22803 18.17362637048946 0.0401
2453914.81615 18.146226370489458 0.0596
2453914.85232 18.46022637048946 0.2034
2453914.88884 18.11742637048946 0.0565
2453914.92488 18.12332637048946 0.0556
2453914.97322 18.15442637048946 0.0845
2453915.01057 18.163126370489458 0.0519
2453915.04795 18.179526370489462 0.0513
2453916.14182 18.21152637048946 0.0401
2453916.18537 17.95262637048946 0.065
2453916.79589 18.15412637048946 0.0352
2453916.83764 18.13422637048946 0.0436
2453916.87395 18.15312637048946 0.048
2453916.91132 18.12662637048946 0.0461
2453916.94898 18.08632637048946 0.0567
2453916.98584 18.135726370489458 0.0897
2453917.02661 18.15402637048946 0.0807
2453917.06776 18.26032637048946 0.0362
2453917.10462 18.196226370489462 0.0265
2453917.19247 18.14362637048946 0.0342
2453917.79304 18.156826370489462 0.0666
2453917.82902 18.18022637048946 0.0403
2453917.86644 18.17542637048946 0.0364
2453917.90359 18.120026370489462 0.0305
2453917.94024 18.106526370489462 0.031
2453917.97702 18.053026370489462 0.0347
2453918.08472 18.21902637048946 0.0374
2453918.12519 18.13042637048946 0.0347
2453918.1427 18.14702637048946 0.0433
2453918.14593 18.15162637048946 0.0515
2453918.1491 18.036626370489458 0.055
2453918.15147 18.11242637048946 0.0386
2453918.15504 18.092426370489463 0.0269
2453918.15741 18.09002637048946 0.0658
2453918.15979 18.16382637048946 0.0521
2453918.16217 18.133726370489462 0.0383
2453918.16454 18.078726370489463 0.0762
2453918.16691 18.17942637048946 0.0452
2453918.16929 18.205726370489458 0.0486
2453918.17166 18.17402637048946 0.0353
2453918.17403 18.022226370489463 0.0345
2453918.17647 18.13792637048946 0.0381
2453918.17884 18.14182637048946 0.0404
2453918.18122 18.10582637048946 0.0459
2453918.18359 18.08892637048946 0.0355
2453918.18596 18.08982637048946 0.0391
2453918.18834 18.14182637048946 0.037
2453918.19071 18.19252637048946 0.0414
2453918.19309 18.14772637048946 0.0367
2453918.19546 18.10922637048946 0.0417
2453918.19784 18.09902637048946 0.0601
2453918.20021 18.11152637048946 0.0401
2453918.20259 18.18762637048946 0.0545
2453918.20496 18.191526370489463 0.0671
2453918.20734 18.12532637048946 0.0562
2453918.20972 18.03672637048946 0.0385
2453918.2121 18.08242637048946 0.0616
2453918.21447 18.07492637048946 0.0623
2453918.21685 18.02452637048946 0.0496
2453918.21913 18.11392637048946 0.0528
2453918.22151 17.93882637048946 0.0621
2453918.22507 18.13882637048946 0.0755
2453918.23445 18.111026370489462 0.0886
2453918.23682 18.00712637048946 0.0737
2453918.24277 18.08782637048946 0.0895
2453918.24514 18.06902637048946 0.0649
2453918.2475 17.987326370489463 0.089
2453918.25224 18.07412637048946 0.0659
2453918.25461 18.106126370489463 0.0853
2453918.25699 18.04772637048946 0.0573
2453919.14099 18.12882637048946 0.1568
2453919.15717 18.20812637048946 0.1538
2453919.15954 18.007026370489463 0.0773
2453919.1631 18.04482637048946 0.1019
2453919.16547 18.02132637048946 0.0556
2453919.16784 18.12742637048946 0.0488
2453919.17022 18.222126370489462 0.0769
2453919.1726 17.95652637048946 0.0748
2453919.18685 18.039326370489462 0.1013
2453919.18923 18.16232637048946 0.183
2453919.1916 18.30852637048946 0.1335
2453919.19397 18.28922637048946 0.1831
2453919.20109 17.98922637048946 0.1402
2453919.22009 18.01952637048946 0.1349
2453920.84986 18.13432637048946 0.0632
2453920.85223 18.20472637048946 0.0745
2453920.85461 18.08582637048946 0.0724
2453920.85698 18.02672637048946 0.0683
2453920.85936 18.01562637048946 0.0484
2453920.86173 18.09162637048946 0.0588
2453920.86411 17.98362637048946 0.0511
2453920.86649 18.04452637048946 0.0672
2453920.86886 18.14602637048946 0.1706
2453920.88132 18.14822637048946 0.0703
2453920.88369 18.19852637048946 0.0562
2453920.88607 18.148726370489463 0.0497
2453920.88844 18.080226370489463 0.0712
2453920.89556 17.93512637048946 0.0951
2453920.89794 17.87462637048946 0.0657
2453920.90031 18.155126370489462 0.0482
2453920.90268 18.05972637048946 0.0567
2453920.90506 18.13772637048946 0.0417
2453920.90743 18.079226370489458 0.0492
2453920.90981 18.10702637048946 0.0439
2453920.91218 18.068426370489462 0.0451
2453920.91456 18.05722637048946 0.0576
2453920.91693 18.05462637048946 0.0708
2453920.91931 18.08102637048946 0.0517
2453920.92168 17.970926370489458 0.0522
2453920.92405 18.07492637048946 0.1063
2453920.92643 18.03692637048946 0.0465
2453920.99473 18.16152637048946 0.0555
2453920.9971 18.12342637048946 0.0504
2453920.99948 18.141426370489462 0.045
2453921.00185 18.099926370489463 0.044
2453921.00422 18.20442637048946 0.0538
2453921.0066 18.00582637048946 0.0922
2453921.00898 18.12872637048946 0.0414
2453921.01135 18.196526370489458 0.1391
2453921.01372 18.173526370489462 0.0849
2453921.0161 18.15142637048946 0.0392
2453921.01848 18.17692637048946 0.0362
2453921.02085 18.15052637048946 0.0402
2453921.02322 18.11782637048946 0.0368
2453921.02559 18.18772637048946 0.035
2453921.02925 18.19742637048946 0.0332
2453921.03163 18.260026370489463 0.0434
2453921.034 18.25512637048946 0.0403
2453921.03638 18.26462637048946 0.0402
2453921.03875 18.21542637048946 0.0319
2453921.04113 18.23942637048946 0.0373
2453921.04351 18.21262637048946 0.0372
2453921.04588 18.21552637048946 0.0403
2453921.04826 18.21532637048946 0.0432
2453921.05063 18.29572637048946 0.0492
2453921.05301 18.23222637048946 0.0431
2453921.05805 18.25942637048946 0.038
2453921.06041 18.25072637048946 0.0405
2453921.06279 18.29752637048946 0.0397
2453921.06516 18.20482637048946 0.0355
2453921.06753 18.28452637048946 0.0391
2453921.06872 18.23742637048946 0.0384
2453921.0711 18.20452637048946 0.0386
2453921.07348 18.21712637048946 0.0371
2453921.07585 18.23202637048946 0.0418
2453921.07823 18.18942637048946 0.0374
2453921.0806 18.25372637048946 0.0418
2453921.08297 18.20702637048946 0.0346
2453921.08534 18.22112637048946 0.0371
2453921.08772 18.32392637048946 0.0363
2453921.09009 18.30512637048946 0.0404
2453921.09247 18.217426370489463 0.0359
2453921.09485 18.269226370489463 0.0422
2453921.09722 18.269626370489462 0.0414
2453921.09959 18.20312637048946 0.0375
2453921.10197 18.22792637048946 0.0458
2453921.10435 18.24692637048946 0.0369
2453921.10671 18.21332637048946 0.0403
2453921.10909 18.17852637048946 0.0402
2453921.11146 18.220926370489458 0.0419
2453921.11383 18.25322637048946 0.0436
2453921.11621 18.263026370489463 0.0497
2453921.11858 18.287426370489463 0.0405
2453921.12096 18.35672637048946 0.046
2453921.12334 18.25022637048946 0.0498
2453921.12571 18.33352637048946 0.0546
2453921.12809 18.27082637048946 0.0447
2453921.13046 18.354626370489463 0.0465
2453921.13284 18.296826370489462 0.0396
2453921.13521 18.22802637048946 0.0575
2453921.13759 18.38272637048946 0.1321
2453921.14449 18.130526370489463 0.0667
2453921.14687 18.24012637048946 0.0511
2453921.14924 18.289326370489462 0.0429
2453921.15161 18.20982637048946 0.0594
2453921.15399 18.21432637048946 0.0495
2453921.15637 18.21432637048946 0.0395
2453921.15874 18.205626370489462 0.0457
2453921.16112 18.23032637048946 0.0426
2453921.1635 18.23772637048946 0.0406
2453921.16588 18.26632637048946 0.0441
2453921.16824 18.197526370489463 0.0419
2453921.17062 18.16622637048946 0.0463
2453921.17299 18.20602637048946 0.0435
2453921.17539 18.33532637048946 0.0706
2453921.17776 18.333626370489462 0.118
2453921.18014 18.365826370489458 0.1457
2453921.18489 18.41622637048946 0.1497
2453921.18726 18.26692637048946 0.0496
2453921.18964 18.168826370489462 0.196
2453921.19202 18.52012637048946 0.1767
2453921.78841 18.29192637048946 0.1129
2453921.79079 18.05892637048946 0.0823
2453921.79317 18.19032637048946 0.0978
2453921.79555 18.258526370489463 0.0996
2453921.79792 18.20682637048946 0.0861
2453921.8003 18.06242637048946 0.0634
2453921.80267 18.08762637048946 0.0671
2453921.80504 18.25242637048946 0.0844
2453921.80742 18.251026370489463 0.104
2453921.81215 18.168626370489463 0.0818
2453921.81453 18.20402637048946 0.0865
2453921.8169 18.23122637048946 0.0862
2453921.81927 18.20202637048946 0.068
2453921.82165 18.171626370489463 0.078
2453921.82403 18.13022637048946 0.0522
2453921.82641 18.13862637048946 0.0517
2453921.82878 18.23552637048946 0.0637
2453921.83116 18.15452637048946 0.056
2453921.83353 18.13582637048946 0.0572
2453921.8359 18.13882637048946 0.0577
2453921.83828 18.150626370489462 0.0591
2453921.84066 18.09322637048946 0.0612
2453921.84303 18.016626370489462 0.0551
2453921.84541 18.08832637048946 0.0529
2453921.84778 18.102126370489458 0.0595
2453921.85016 18.09372637048946 0.0614
2453921.85253 18.05692637048946 0.0477
2453921.85491 18.05532637048946 0.0386
2453921.85728 18.09152637048946 0.038
2453921.87312 18.03452637048946 0.0533
2453921.8755 18.07642637048946 0.0645
2453921.87787 18.133926370489462 0.0533
2453921.88024 18.11712637048946 0.0452
2453921.88262 17.984126370489463 0.0456
2453921.885 18.081726370489463 0.041
2453921.88737 18.05422637048946 0.0428
2453921.88975 18.10752637048946 0.0421
2453921.89212 17.98722637048946 0.0453
2453921.8945 18.12362637048946 0.0385
2453921.89687 18.10242637048946 0.05
2453921.89925 18.06722637048946 0.0487
2453921.90162 18.01352637048946 0.0464
2453921.904 18.13552637048946 0.0482
2453921.90638 18.11332637048946 0.0413
2453921.90875 18.089426370489463 0.0438
2453921.91112 18.06112637048946 0.0411
2453921.9135 18.01582637048946 0.0453
2453921.91587 18.040626370489463 0.0419
2453921.91825 18.01742637048946 0.0409
2453921.92062 17.98222637048946 0.0373
2453921.923 18.04602637048946 0.0304
2453921.92537 18.05422637048946 0.0372
2453921.92775 18.04802637048946 0.0332
2453921.93012 17.96352637048946 0.038
2453921.9325 18.03822637048946 0.0371
2453921.93488 18.03322637048946 0.0338
2453921.93726 18.07702637048946 0.0367
2453921.93963 18.07762637048946 0.0321
2453921.942 18.091126370489462 0.0318
2453921.94326 18.10232637048946 0.0353
2453921.95054 18.02782637048946 0.06
2453921.95291 18.02722637048946 0.0575
2453921.95765 17.98652637048946 0.0514
2453921.96004 18.03822637048946 0.041
2453921.96242 18.11772637048946 0.0389
2453921.96479 18.08382637048946 0.034
2453921.96716 18.06272637048946 0.0328
2453921.96953 18.08302637048946 0.033
2453921.9719 18.024426370489458 0.0361
2453921.97843 18.145726370489463 0.0414
2453921.98081 18.10402637048946 0.0308
2453921.98319 18.12532637048946 0.0338
2453921.98556 18.09572637048946 0.0391
2453921.98793 18.09762637048946 0.0317
2453921.9903 18.08922637048946 0.0324
2453921.99268 18.09752637048946 0.0367
2453921.99505 18.100326370489462 0.0327
2453921.99743 18.126526370489458 0.039
2453921.9998 18.14012637048946 0.0413
2453922.00217 18.12202637048946 0.038
2453922.00454 18.09312637048946 0.038
2453922.00691 18.132526370489458 0.0369
2453922.00929 18.13792637048946 0.0361
2453922.01167 18.11562637048946 0.0354
2453922.01404 18.138726370489458 0.0369
2453922.01641 18.13832637048946 0.0414
2453922.01879 18.10422637048946 0.0429
2453922.02116 18.115526370489462 0.0501
2453922.02482 18.08652637048946 0.0365
2453922.0272 18.12882637048946 0.0417
2453922.02957 18.13362637048946 0.0397
2453922.03194 18.207226370489458 0.0414
2453922.03432 18.25212637048946 0.0496
2453922.03669 18.21072637048946 0.0374
2453922.03907 18.16012637048946 0.0444
2453922.04145 18.13882637048946 0.0364
2453922.04383 18.247826370489463 0.0543
2453922.0462 18.14132637048946 0.0443
2453922.04863 18.12702637048946 0.0353
2453922.05996 18.16362637048946 0.0425
2453922.06233 18.18792637048946 0.0514
2453922.06471 18.15992637048946 0.047
2453922.06709 18.187026370489463 0.0488
2453922.06947 18.21682637048946 0.0458
2453922.07184 18.24492637048946 0.0405
2453922.07422 18.25802637048946 0.0474
2453922.07659 18.21552637048946 0.042
2453922.07896 18.20112637048946 0.0422
2453922.08134 18.24262637048946 0.0283
2453922.08371 18.224926370489463 0.0316
2453922.08608 18.15222637048946 0.0354
2453922.08845 18.19412637048946 0.0409
2453922.09083 18.193026370489463 0.0393
2453922.0932 18.25502637048946 0.0456
2453922.09557 18.21512637048946 0.0435
2453922.09794 18.25382637048946 0.0551
2453922.10032 18.19102637048946 0.0409
2453922.10269 18.150226370489463 0.0443
2453922.10506 18.18982637048946 0.0393
2453922.10744 18.20812637048946 0.043
2453922.10981 18.20772637048946 0.0375
2453922.11219 18.21072637048946 0.043
2453922.11456 18.123526370489458 0.0364
2453922.11692 18.18212637048946 0.0379
2453922.1193 18.19272637048946 0.0367
2453922.12167 18.23842637048946 0.0355
2453922.12405 18.29142637048946 0.0417
2453922.12642 18.28452637048946 0.0417
2453922.1288 18.277126370489462 0.0376
2453922.13 18.191926370489462 0.0327
2453922.13237 18.22452637048946 0.0378
2453922.13474 18.236026370489462 0.0411
2453922.13712 18.25202637048946 0.0384
2453922.13949 18.192026370489458 0.0357
2453922.14186 18.15072637048946 0.0334
2453922.14423 18.19832637048946 0.0419
2453922.14661 18.18342637048946 0.0392
2453922.14898 18.17552637048946 0.0405
2453922.15136 18.19592637048946 0.0449
2453922.15373 18.259026370489458 0.0389
2453922.1561 18.22052637048946 0.0385
2453922.15848 18.199426370489462 0.0376
2453922.16085 18.22762637048946 0.0389
2453922.16323 18.19422637048946 0.0424
2453922.1656 18.31002637048946 0.0417
2453922.16798 18.212726370489463 0.0446
2453922.17035 18.31912637048946 0.042
2453922.17273 18.25182637048946 0.0501
2453922.17511 18.23892637048946 0.039
2453922.17748 18.201226370489458 0.0423
2453922.17985 18.19662637048946 0.0352
2453922.18224 18.27332637048946 0.0402
2453922.18461 18.20612637048946 0.0349
2453922.18699 18.20852637048946 0.042
2453922.18936 18.34272637048946 0.0411
2453922.19174 18.20472637048946 0.0365
2453922.19411 18.18302637048946 0.0446
2453922.19648 18.17912637048946 0.0405
2453922.19886 18.14542637048946 0.0363
2453922.20129 18.22222637048946 0.0389
2453922.20366 18.14432637048946 0.0508
2453922.20604 18.16232637048946 0.0448
2453922.20841 18.31622637048946 0.0498
2453922.21078 18.14522637048946 0.0514
2453922.21316 18.166126370489458 0.0487
2453922.21553 18.114326370489458 0.0352
2453922.2179 18.16972637048946 0.0523
2453922.22028 18.217426370489463 0.0512
2453922.22266 18.11452637048946 0.055
2453922.22503 18.26752637048946 0.058
2453922.22741 18.25142637048946 0.0555
2453922.22979 18.23912637048946 0.0633
2453922.78982 18.019226370489463 0.1156
2453922.79693 18.10602637048946 0.1312
2453922.80524 18.13512637048946 0.0965
2453922.81355 18.219126370489462 0.0865
2453922.82187 18.14182637048946 0.08
2453922.83038 18.14372637048946 0.0554
2453922.8375 18.218926370489463 0.0738
2453922.84581 18.15582637048946 0.0988
2453922.85413 18.12562637048946 0.0527
2453922.86245 18.11442637048946 0.0446
2453922.87525 18.16532637048946 0.0953
2453922.88237 18.14282637048946 0.0635
2453922.89068 18.13132637048946 0.0696
2453922.89899 18.14692637048946 0.08
2453922.9073 18.063726370489462 0.0598
2453922.91678 18.13172637048946 0.0646
2453922.9239 18.16372637048946 0.0899
